datetime,date,time,month,week,category,amount,description,type
2024-12-17 00:18:30,2024-12-17,00:18:30,December 2024,Week 51,Subscriptions,2274.8,Subscriptions expense,want
2024-12-18 12:18:36,2024-12-18,12:18:36,December 2024,Week 51,Shopping,3236.07,Shopping expense,want
2024-12-19 14:58:26,2024-12-19,14:58:26,December 2024,Week 51,Shopping,289.83,Shopping expense,want
2024-12-19 18:01:13,2024-12-19,18:01:13,December 2024,Week 51,Travel,4001.85,Travel expense,want
2024-12-19 22:02:06,2024-12-19,22:02:06,December 2024,Week 51,Food Delivery,2269.5,Food Delivery expense,want
2024-12-19 22:13:22,2024-12-19,22:13:22,December 2024,Week 51,Rent,859.58,Rent expense,need
2024-12-20 10:56:25,2024-12-20,10:56:25,December 2024,Week 51,Travel,2392.35,Travel expense,want
2024-12-20 18:27:48,2024-12-20,18:27:48,December 2024,Week 51,Travel,178.96,Travel expense,want
2024-12-21 07:02:33,2024-12-21,07:02:33,December 2024,Week 51,Dining Out,3385.92,Dining Out expense,want
2024-12-22 02:18:14,2024-12-22,02:18:14,December 2024,Week 51,Travel,824.86,Travel expense,want
2024-12-22 06:14:04,2024-12-22,06:14:04,December 2024,Week 51,Shopping,1594.82,Shopping expense,want
2024-12-23 02:59:11,2024-12-23,02:59:11,December 2024,Week 52,Entertainment,1351.99,Entertainment expense,want
2024-12-23 21:58:42,2024-12-23,21:58:42,December 2024,Week 52,Rent,2871.08,Rent expense,need
2024-12-24 06:28:57,2024-12-24,06:28:57,December 2024,Week 52,Groceries,1675.79,Groceries expense,need
2024-12-24 19:19:58,2024-12-24,19:19:58,December 2024,Week 52,Dining Out,2146.2,Dining Out expense,want
2024-12-25 06:49:46,2024-12-25,06:49:46,December 2024,Week 52,Healthcare,1716.93,Healthcare expense,need
2024-12-25 07:23:01,2024-12-25,07:23:01,December 2024,Week 52,Dining Out,2342.5,Dining Out expense,want
2024-12-25 14:29:37,2024-12-25,14:29:37,December 2024,Week 52,Utilities,3712.74,Utilities expense,need
2024-12-25 19:53:53,2024-12-25,19:53:53,December 2024,Week 52,Transport,3574.65,Transport expense,need
2024-12-29 06:34:40,2024-12-29,06:34:40,December 2024,Week 52,Rent,2559.36,Rent expense,need
2024-12-29 08:34:23,2024-12-29,08:34:23,December 2024,Week 52,Subscriptions,4836.26,Subscriptions expense,want
2024-12-29 21:31:38,2024-12-29,21:31:38,December 2024,Week 52,Groceries,2446.65,Groceries expense,need
2024-12-30 21:03:28,2024-12-30,21:03:28,December 2024,Week 1,Transport,1457.75,Transport expense,need
2024-12-31 03:47:12,2024-12-31,03:47:12,December 2024,Week 1,Dining Out,2869.88,Dining Out expense,want
2024-12-31 09:20:36,2024-12-31,09:20:36,December 2024,Week 1,Groceries,4060.81,Groceries expense,need
2024-12-31 17:00:05,2024-12-31,17:00:05,December 2024,Week 1,Shopping,2366.27,Shopping expense,want
2024-12-31 17:36:55,2024-12-31,17:36:55,December 2024,Week 1,Rent,2664.5,Rent expense,need
2024-12-31 21:31:26,2024-12-31,21:31:26,December 2024,Week 1,Shopping,4866.3,Shopping expense,want
2025-01-02 04:06:00,2025-01-02,04:06:00,January 2025,Week 1,Utilities,4780.11,Utilities expense,need
2025-01-02 15:59:47,2025-01-02,15:59:47,January 2025,Week 1,Rent,4041.58,Rent expense,need
2025-01-03 05:08:00,2025-01-03,05:08:00,January 2025,Week 1,Groceries,4768.09,Groceries expense,need
2025-01-03 12:00:23,2025-01-03,12:00:23,January 2025,Week 1,Food Delivery,3710.71,Food Delivery expense,want
2025-01-03 23:11:23,2025-01-03,23:11:23,January 2025,Week 1,Entertainment,2850.7,Entertainment expense,want
2025-01-04 10:56:43,2025-01-04,10:56:43,January 2025,Week 1,Food Delivery,3808.87,Food Delivery expense,want
2025-01-04 14:37:00,2025-01-04,14:37:00,January 2025,Week 1,Utilities,4927.22,Utilities expense,need
2025-01-04 17:13:42,2025-01-04,17:13:42,January 2025,Week 1,Transport,906.9,Transport expense,need
2025-01-05 15:40:25,2025-01-05,15:40:25,January 2025,Week 1,Entertainment,2562.38,Entertainment expense,want
2025-01-05 18:16:01,2025-01-05,18:16:01,January 2025,Week 1,Food Delivery,2049.06,Food Delivery expense,want
2025-01-06 12:52:58,2025-01-06,12:52:58,January 2025,Week 2,Utilities,3976.88,Utilities expense,need
2025-01-08 04:03:56,2025-01-08,04:03:56,January 2025,Week 2,Food Delivery,3099.67,Food Delivery expense,want
2025-01-08 04:10:24,2025-01-08,04:10:24,January 2025,Week 2,Utilities,4505.13,Utilities expense,need
2025-01-08 06:17:48,2025-01-08,06:17:48,January 2025,Week 2,Transport,4136.39,Transport expense,need
2025-01-08 16:42:26,2025-01-08,16:42:26,January 2025,Week 2,Shopping,3434.39,Shopping expense,want
2025-01-08 21:18:57,2025-01-08,21:18:57,January 2025,Week 2,Food Delivery,3210.85,Food Delivery expense,want
2025-01-09 19:06:36,2025-01-09,19:06:36,January 2025,Week 2,Healthcare,3291.86,Healthcare expense,need
2025-01-09 21:09:18,2025-01-09,21:09:18,January 2025,Week 2,Entertainment,3674.25,Entertainment expense,want
2025-01-09 23:55:07,2025-01-09,23:55:07,January 2025,Week 2,Subscriptions,4101.33,Subscriptions expense,want
2025-01-10 06:17:25,2025-01-10,06:17:25,January 2025,Week 2,Shopping,3246.61,Shopping expense,want
2025-01-10 20:52:05,2025-01-10,20:52:05,January 2025,Week 2,Utilities,1797.41,Utilities expense,need
2025-01-10 22:16:17,2025-01-10,22:16:17,January 2025,Week 2,Dining Out,1264.21,Dining Out expense,want
2025-01-11 02:02:47,2025-01-11,02:02:47,January 2025,Week 2,Utilities,1444.64,Utilities expense,need
2025-01-11 10:19:33,2025-01-11,10:19:33,January 2025,Week 2,Travel,765.31,Travel expense,want
2025-01-11 15:40:35,2025-01-11,15:40:35,January 2025,Week 2,Rent,1821.15,Rent expense,need
2025-01-11 21:53:24,2025-01-11,21:53:24,January 2025,Week 2,Travel,1651.17,Travel expense,want
2025-01-13 00:41:55,2025-01-13,00:41:55,January 2025,Week 3,Utilities,3308.15,Utilities expense,need
2025-01-13 01:30:37,2025-01-13,01:30:37,January 2025,Week 3,Groceries,4077.56,Groceries expense,need
2025-01-13 10:16:07,2025-01-13,10:16:07,January 2025,Week 3,Utilities,3125.89,Utilities expense,need
2025-01-13 22:38:26,2025-01-13,22:38:26,January 2025,Week 3,Dining Out,336.82,Dining Out expense,want
2025-01-14 03:58:14,2025-01-14,03:58:14,January 2025,Week 3,Rent,431.78,Rent expense,need
2025-01-14 21:17:47,2025-01-14,21:17:47,January 2025,Week 3,Dining Out,723.34,Dining Out expense,want
2025-01-15 00:11:25,2025-01-15,00:11:25,January 2025,Week 3,Utilities,4213.19,Utilities expense,need
2025-01-15 10:59:18,2025-01-15,10:59:18,January 2025,Week 3,Entertainment,795.88,Entertainment expense,want
2025-01-15 20:28:13,2025-01-15,20:28:13,January 2025,Week 3,Subscriptions,2015.31,Subscriptions expense,want
2025-01-16 21:33:28,2025-01-16,21:33:28,January 2025,Week 3,Rent,4021.82,Rent expense,need
2025-01-17 08:09:50,2025-01-17,08:09:50,January 2025,Week 3,Transport,4330.35,Transport expense,need
2025-01-18 16:51:25,2025-01-18,16:51:25,January 2025,Week 3,Rent,2396.2,Rent expense,need
2025-01-18 23:31:46,2025-01-18,23:31:46,January 2025,Week 3,Shopping,4500.58,Shopping expense,want
2025-01-19 03:20:40,2025-01-19,03:20:40,January 2025,Week 3,Subscriptions,3493.29,Subscriptions expense,want
2025-01-19 05:30:16,2025-01-19,05:30:16,January 2025,Week 3,Subscriptions,3583.59,Subscriptions expense,want
2025-01-19 12:43:52,2025-01-19,12:43:52,January 2025,Week 3,Groceries,4973.67,Groceries expense,need
2025-01-19 16:00:51,2025-01-19,16:00:51,January 2025,Week 3,Food Delivery,1232.42,Food Delivery expense,want
2025-01-20 04:59:33,2025-01-20,04:59:33,January 2025,Week 4,Shopping,1337.8,Shopping expense,want
2025-01-20 08:21:44,2025-01-20,08:21:44,January 2025,Week 4,Entertainment,3541.02,Entertainment expense,want
2025-01-20 10:32:31,2025-01-20,10:32:31,January 2025,Week 4,Groceries,2972.14,Groceries expense,need
2025-01-20 11:11:37,2025-01-20,11:11:37,January 2025,Week 4,Subscriptions,534.21,Subscriptions expense,want
2025-01-21 01:44:24,2025-01-21,01:44:24,January 2025,Week 4,Subscriptions,2336.57,Subscriptions expense,want
2025-01-21 05:28:04,2025-01-21,05:28:04,January 2025,Week 4,Dining Out,2802.1,Dining Out expense,want
2025-01-21 18:43:01,2025-01-21,18:43:01,January 2025,Week 4,Healthcare,4003.9,Healthcare expense,need
2025-01-21 19:55:38,2025-01-21,19:55:38,January 2025,Week 4,Subscriptions,2290.45,Subscriptions expense,want
2025-01-22 03:52:20,2025-01-22,03:52:20,January 2025,Week 4,Transport,977.06,Transport expense,need
2025-01-22 08:28:27,2025-01-22,08:28:27,January 2025,Week 4,Shopping,3227.2,Shopping expense,want
2025-01-22 10:36:01,2025-01-22,10:36:01,January 2025,Week 4,Subscriptions,2919.41,Subscriptions expense,want
2025-01-22 17:29:36,2025-01-22,17:29:36,January 2025,Week 4,Entertainment,1042.7,Entertainment expense,want
2025-01-23 14:36:27,2025-01-23,14:36:27,January 2025,Week 4,Utilities,4260.27,Utilities expense,need
2025-01-24 18:54:56,2025-01-24,18:54:56,January 2025,Week 4,Shopping,4807.6,Shopping expense,want
2025-01-27 06:56:39,2025-01-27,06:56:39,January 2025,Week 5,Utilities,1280.12,Utilities expense,need
2025-01-27 12:39:30,2025-01-27,12:39:30,January 2025,Week 5,Transport,3135.58,Transport expense,need
2025-01-27 14:00:56,2025-01-27,14:00:56,January 2025,Week 5,Healthcare,2055.42,Healthcare expense,need
2025-01-28 04:29:27,2025-01-28,04:29:27,January 2025,Week 5,Transport,2207.52,Transport expense,need
2025-01-29 08:17:19,2025-01-29,08:17:19,January 2025,Week 5,Utilities,2542.05,Utilities expense,need
2025-01-29 10:16:36,2025-01-29,10:16:36,January 2025,Week 5,Food Delivery,2612.9,Food Delivery expense,want
2025-01-29 10:29:19,2025-01-29,10:29:19,January 2025,Week 5,Transport,722.44,Transport expense,need
2025-01-29 11:07:26,2025-01-29,11:07:26,January 2025,Week 5,Transport,1508.1,Transport expense,need
2025-01-29 11:43:07,2025-01-29,11:43:07,January 2025,Week 5,Rent,1206.7,Rent expense,need
2025-01-29 15:47:18,2025-01-29,15:47:18,January 2025,Week 5,Subscriptions,2996.08,Subscriptions expense,want
2025-01-29 15:59:18,2025-01-29,15:59:18,January 2025,Week 5,Utilities,4866.37,Utilities expense,need
2025-01-29 22:38:51,2025-01-29,22:38:51,January 2025,Week 5,Entertainment,1430.81,Entertainment expense,want
2025-01-30 03:09:26,2025-01-30,03:09:26,January 2025,Week 5,Transport,2002.92,Transport expense,need
2025-01-30 08:05:39,2025-01-30,08:05:39,January 2025,Week 5,Entertainment,4315.39,Entertainment expense,want
2025-01-30 21:15:10,2025-01-30,21:15:10,January 2025,Week 5,Travel,699.75,Travel expense,want
2025-01-31 01:53:23,2025-01-31,01:53:23,January 2025,Week 5,Groceries,3750.9,Groceries expense,need
2025-01-31 07:02:45,2025-01-31,07:02:45,January 2025,Week 5,Shopping,1693.54,Shopping expense,want
2025-01-31 07:20:10,2025-01-31,07:20:10,January 2025,Week 5,Transport,2209.89,Transport expense,need
2025-01-31 15:52:53,2025-01-31,15:52:53,January 2025,Week 5,Entertainment,1559.99,Entertainment expense,want
2025-02-01 02:50:30,2025-02-01,02:50:30,February 2025,Week 5,Transport,1975.45,Transport expense,need
2025-02-01 17:38:47,2025-02-01,17:38:47,February 2025,Week 5,Food Delivery,333.1,Food Delivery expense,want
2025-02-02 04:24:41,2025-02-02,04:24:41,February 2025,Week 5,Travel,233.94,Travel expense,want
2025-02-02 04:26:05,2025-02-02,04:26:05,February 2025,Week 5,Utilities,915.19,Utilities expense,need
2025-02-02 23:30:46,2025-02-02,23:30:46,February 2025,Week 5,Food Delivery,3456.19,Food Delivery expense,want
2025-02-03 05:06:03,2025-02-03,05:06:03,February 2025,Week 6,Food Delivery,3670.09,Food Delivery expense,want
2025-02-03 09:40:54,2025-02-03,09:40:54,February 2025,Week 6,Dining Out,3159.94,Dining Out expense,want
2025-02-03 11:01:01,2025-02-03,11:01:01,February 2025,Week 6,Travel,4380.1,Travel expense,want
2025-02-03 12:30:51,2025-02-03,12:30:51,February 2025,Week 6,Shopping,4449.22,Shopping expense,want
2025-02-03 16:10:47,2025-02-03,16:10:47,February 2025,Week 6,Rent,4852.72,Rent expense,need
2025-02-04 16:09:12,2025-02-04,16:09:12,February 2025,Week 6,Transport,4419.42,Transport expense,need
2025-02-05 07:23:54,2025-02-05,07:23:54,February 2025,Week 6,Healthcare,3735.3,Healthcare expense,need
2025-02-07 01:14:09,2025-02-07,01:14:09,February 2025,Week 6,Transport,589.88,Transport expense,need
2025-02-07 05:47:01,2025-02-07,05:47:01,February 2025,Week 6,Subscriptions,1892.73,Subscriptions expense,want
2025-02-07 06:02:56,2025-02-07,06:02:56,February 2025,Week 6,Groceries,1722.66,Groceries expense,need
2025-02-07 11:08:40,2025-02-07,11:08:40,February 2025,Week 6,Food Delivery,4684.66,Food Delivery expense,want
2025-02-07 14:22:09,2025-02-07,14:22:09,February 2025,Week 6,Shopping,1399.87,Shopping expense,want
2025-02-08 00:41:56,2025-02-08,00:41:56,February 2025,Week 6,Dining Out,616.65,Dining Out expense,want
2025-02-08 17:25:59,2025-02-08,17:25:59,February 2025,Week 6,Entertainment,3835.4,Entertainment expense,want
2025-02-09 03:27:23,2025-02-09,03:27:23,February 2025,Week 6,Subscriptions,209.88,Subscriptions expense,want
2025-02-09 11:26:22,2025-02-09,11:26:22,February 2025,Week 6,Groceries,477.85,Groceries expense,need
2025-02-09 21:24:59,2025-02-09,21:24:59,February 2025,Week 6,Entertainment,349.39,Entertainment expense,want
2025-02-11 02:00:52,2025-02-11,02:00:52,February 2025,Week 7,Dining Out,119.82,Dining Out expense,want
2025-02-11 03:29:35,2025-02-11,03:29:35,February 2025,Week 7,Entertainment,4833.96,Entertainment expense,want
2025-02-11 04:40:34,2025-02-11,04:40:34,February 2025,Week 7,Entertainment,2035.27,Entertainment expense,want
2025-02-11 06:49:57,2025-02-11,06:49:57,February 2025,Week 7,Shopping,341.59,Shopping expense,want
2025-02-12 00:44:35,2025-02-12,00:44:35,February 2025,Week 7,Food Delivery,3079.92,Food Delivery expense,want
2025-02-12 08:22:28,2025-02-12,08:22:28,February 2025,Week 7,Shopping,765.64,Shopping expense,want
2025-02-12 21:31:04,2025-02-12,21:31:04,February 2025,Week 7,Transport,2705.04,Transport expense,need
2025-02-13 00:13:07,2025-02-13,00:13:07,February 2025,Week 7,Healthcare,3396.09,Healthcare expense,need
2025-02-13 14:24:43,2025-02-13,14:24:43,February 2025,Week 7,Subscriptions,269.47,Subscriptions expense,want
2025-02-13 18:52:21,2025-02-13,18:52:21,February 2025,Week 7,Shopping,4134.94,Shopping expense,want
2025-02-14 05:18:50,2025-02-14,05:18:50,February 2025,Week 7,Healthcare,714.78,Healthcare expense,need
2025-02-14 11:27:16,2025-02-14,11:27:16,February 2025,Week 7,Subscriptions,2280.75,Subscriptions expense,want
2025-02-15 10:44:34,2025-02-15,10:44:34,February 2025,Week 7,Shopping,888.01,Shopping expense,want
2025-02-16 01:18:45,2025-02-16,01:18:45,February 2025,Week 7,Transport,3157.04,Transport expense,need
2025-02-16 03:11:09,2025-02-16,03:11:09,February 2025,Week 7,Travel,1421.34,Travel expense,want
2025-02-17 01:23:21,2025-02-17,01:23:21,February 2025,Week 8,Transport,2372.46,Transport expense,need
2025-02-18 02:50:22,2025-02-18,02:50:22,February 2025,Week 8,Healthcare,4413.9,Healthcare expense,need
2025-02-18 04:24:25,2025-02-18,04:24:25,February 2025,Week 8,Dining Out,590.44,Dining Out expense,want
2025-02-20 01:03:20,2025-02-20,01:03:20,February 2025,Week 8,Groceries,754.62,Groceries expense,need
2025-02-20 14:02:26,2025-02-20,14:02:26,February 2025,Week 8,Entertainment,3027.78,Entertainment expense,want
2025-02-21 01:47:59,2025-02-21,01:47:59,February 2025,Week 8,Entertainment,1749.87,Entertainment expense,want
2025-02-21 04:16:11,2025-02-21,04:16:11,February 2025,Week 8,Entertainment,2935.02,Entertainment expense,want
2025-02-21 15:12:36,2025-02-21,15:12:36,February 2025,Week 8,Entertainment,1532.3,Entertainment expense,want
2025-02-22 04:18:43,2025-02-22,04:18:43,February 2025,Week 8,Utilities,4729.24,Utilities expense,need
2025-02-22 20:27:09,2025-02-22,20:27:09,February 2025,Week 8,Utilities,1190.12,Utilities expense,need
2025-02-22 23:26:40,2025-02-22,23:26:40,February 2025,Week 8,Subscriptions,2615.0,Subscriptions expense,want
2025-02-22 23:36:54,2025-02-22,23:36:54,February 2025,Week 8,Transport,2326.54,Transport expense,need
2025-02-24 02:11:55,2025-02-24,02:11:55,February 2025,Week 9,Transport,1339.37,Transport expense,need
2025-02-24 07:46:33,2025-02-24,07:46:33,February 2025,Week 9,Food Delivery,2242.93,Food Delivery expense,want
2025-02-24 13:55:15,2025-02-24,13:55:15,February 2025,Week 9,Travel,326.1,Travel expense,want
2025-02-24 15:26:53,2025-02-24,15:26:53,February 2025,Week 9,Dining Out,445.67,Dining Out expense,want
2025-02-25 07:58:53,2025-02-25,07:58:53,February 2025,Week 9,Rent,3869.52,Rent expense,need
2025-02-25 08:39:35,2025-02-25,08:39:35,February 2025,Week 9,Utilities,2604.4,Utilities expense,need
2025-02-25 20:10:21,2025-02-25,20:10:21,February 2025,Week 9,Utilities,3989.84,Utilities expense,need
2025-02-25 22:32:18,2025-02-25,22:32:18,February 2025,Week 9,Dining Out,3666.46,Dining Out expense,want
2025-02-26 00:07:41,2025-02-26,00:07:41,February 2025,Week 9,Shopping,1822.55,Shopping expense,want
2025-02-26 20:07:01,2025-02-26,20:07:01,February 2025,Week 9,Groceries,4463.5,Groceries expense,need
2025-02-27 12:05:36,2025-02-27,12:05:36,February 2025,Week 9,Healthcare,3220.5,Healthcare expense,need
2025-02-28 11:34:59,2025-02-28,11:34:59,February 2025,Week 9,Groceries,1100.45,Groceries expense,need
2025-02-28 18:30:55,2025-02-28,18:30:55,February 2025,Week 9,Travel,3701.14,Travel expense,want
2025-03-01 00:54:13,2025-03-01,00:54:13,March 2025,Week 9,Subscriptions,930.71,Subscriptions expense,want
2025-03-01 23:25:24,2025-03-01,23:25:24,March 2025,Week 9,Food Delivery,2351.2,Food Delivery expense,want
2025-03-02 03:06:46,2025-03-02,03:06:46,March 2025,Week 9,Subscriptions,666.7,Subscriptions expense,want
2025-03-02 18:24:56,2025-03-02,18:24:56,March 2025,Week 9,Subscriptions,1704.49,Subscriptions expense,want
2025-03-02 22:36:34,2025-03-02,22:36:34,March 2025,Week 9,Groceries,3541.27,Groceries expense,need
2025-03-04 23:30:40,2025-03-04,23:30:40,March 2025,Week 10,Food Delivery,4853.45,Food Delivery expense,want
2025-03-05 01:46:34,2025-03-05,01:46:34,March 2025,Week 10,Utilities,687.34,Utilities expense,need
2025-03-05 13:34:48,2025-03-05,13:34:48,March 2025,Week 10,Travel,1818.42,Travel expense,want
2025-03-05 13:35:57,2025-03-05,13:35:57,March 2025,Week 10,Rent,808.99,Rent expense,need
2025-03-05 14:45:05,2025-03-05,14:45:05,March 2025,Week 10,Dining Out,4237.66,Dining Out expense,want
2025-03-05 19:56:07,2025-03-05,19:56:07,March 2025,Week 10,Transport,2527.32,Transport expense,need
2025-03-06 08:06:58,2025-03-06,08:06:58,March 2025,Week 10,Shopping,3154.38,Shopping expense,want
2025-03-06 09:26:09,2025-03-06,09:26:09,March 2025,Week 10,Travel,4920.28,Travel expense,want
2025-03-07 05:24:01,2025-03-07,05:24:01,March 2025,Week 10,Utilities,4166.1,Utilities expense,need
2025-03-07 07:14:44,2025-03-07,07:14:44,March 2025,Week 10,Food Delivery,1300.56,Food Delivery expense,want
2025-03-07 08:17:20,2025-03-07,08:17:20,March 2025,Week 10,Rent,2752.62,Rent expense,need
2025-03-07 18:18:21,2025-03-07,18:18:21,March 2025,Week 10,Utilities,1846.09,Utilities expense,need
2025-03-08 03:19:00,2025-03-08,03:19:00,March 2025,Week 10,Entertainment,1580.16,Entertainment expense,want
2025-03-08 05:28:11,2025-03-08,05:28:11,March 2025,Week 10,Entertainment,1089.75,Entertainment expense,want
2025-03-08 08:14:00,2025-03-08,08:14:00,March 2025,Week 10,Travel,4335.96,Travel expense,want
2025-03-08 08:35:11,2025-03-08,08:35:11,March 2025,Week 10,Utilities,4440.87,Utilities expense,need
2025-03-08 10:06:04,2025-03-08,10:06:04,March 2025,Week 10,Groceries,994.5,Groceries expense,need
2025-03-08 12:22:32,2025-03-08,12:22:32,March 2025,Week 10,Utilities,4661.13,Utilities expense,need
2025-03-08 12:41:59,2025-03-08,12:41:59,March 2025,Week 10,Food Delivery,3730.6,Food Delivery expense,want
2025-03-09 22:33:34,2025-03-09,22:33:34,March 2025,Week 10,Transport,1736.05,Transport expense,need
2025-03-10 06:31:46,2025-03-10,06:31:46,March 2025,Week 11,Groceries,4106.29,Groceries expense,need
2025-03-10 07:13:18,2025-03-10,07:13:18,March 2025,Week 11,Utilities,4973.05,Utilities expense,need
2025-03-10 22:35:11,2025-03-10,22:35:11,March 2025,Week 11,Dining Out,2483.57,Dining Out expense,want
2025-03-11 09:33:25,2025-03-11,09:33:25,March 2025,Week 11,Food Delivery,2884.03,Food Delivery expense,want
2025-03-11 11:19:48,2025-03-11,11:19:48,March 2025,Week 11,Shopping,4655.26,Shopping expense,want
2025-03-11 13:36:36,2025-03-11,13:36:36,March 2025,Week 11,Dining Out,1506.53,Dining Out expense,want
2025-03-12 04:26:08,2025-03-12,04:26:08,March 2025,Week 11,Dining Out,2923.88,Dining Out expense,want
2025-03-12 16:56:39,2025-03-12,16:56:39,March 2025,Week 11,Travel,769.92,Travel expense,want
2025-03-12 17:02:04,2025-03-12,17:02:04,March 2025,Week 11,Dining Out,4640.49,Dining Out expense,want
2025-03-14 22:08:40,2025-03-14,22:08:40,March 2025,Week 11,Transport,2840.04,Transport expense,need
2025-03-15 05:40:21,2025-03-15,05:40:21,March 2025,Week 11,Transport,1883.32,Transport expense,need
2025-03-15 14:30:12,2025-03-15,14:30:12,March 2025,Week 11,Transport,740.33,Transport expense,need
2025-03-16 00:42:59,2025-03-16,00:42:59,March 2025,Week 11,Travel,2924.61,Travel expense,want
2025-03-18 03:10:33,2025-03-18,03:10:33,March 2025,Week 12,Groceries,3486.88,Groceries expense,need
2025-03-18 05:59:43,2025-03-18,05:59:43,March 2025,Week 12,Shopping,3038.95,Shopping expense,want
2025-03-19 08:42:59,2025-03-19,08:42:59,March 2025,Week 12,Healthcare,4696.74,Healthcare expense,need
2025-03-19 15:44:41,2025-03-19,15:44:41,March 2025,Week 12,Rent,4978.71,Rent expense,need
2025-03-19 17:02:05,2025-03-19,17:02:05,March 2025,Week 12,Utilities,2200.36,Utilities expense,need
2025-03-19 20:34:28,2025-03-19,20:34:28,March 2025,Week 12,Shopping,1978.91,Shopping expense,want
2025-03-19 20:55:06,2025-03-19,20:55:06,March 2025,Week 12,Entertainment,3741.15,Entertainment expense,want
2025-03-20 04:40:17,2025-03-20,04:40:17,March 2025,Week 12,Subscriptions,3473.08,Subscriptions expense,want
2025-03-20 15:30:55,2025-03-20,15:30:55,March 2025,Week 12,Shopping,1247.24,Shopping expense,want
2025-03-20 23:54:34,2025-03-20,23:54:34,March 2025,Week 12,Groceries,2153.4,Groceries expense,need
2025-03-22 03:07:53,2025-03-22,03:07:53,March 2025,Week 12,Groceries,1488.45,Groceries expense,need
2025-03-23 04:30:45,2025-03-23,04:30:45,March 2025,Week 12,Utilities,4866.12,Utilities expense,need
2025-03-23 05:44:01,2025-03-23,05:44:01,March 2025,Week 12,Subscriptions,2322.88,Subscriptions expense,want
2025-03-23 13:59:59,2025-03-23,13:59:59,March 2025,Week 12,Transport,1558.5,Transport expense,need
2025-03-23 14:48:36,2025-03-23,14:48:36,March 2025,Week 12,Healthcare,949.01,Healthcare expense,need
2025-03-24 02:19:22,2025-03-24,02:19:22,March 2025,Week 13,Travel,899.95,Travel expense,want
2025-03-24 04:38:02,2025-03-24,04:38:02,March 2025,Week 13,Utilities,1021.27,Utilities expense,need
2025-03-24 08:29:36,2025-03-24,08:29:36,March 2025,Week 13,Entertainment,1798.68,Entertainment expense,want
2025-03-24 13:52:41,2025-03-24,13:52:41,March 2025,Week 13,Rent,4331.45,Rent expense,need
2025-03-24 15:08:29,2025-03-24,15:08:29,March 2025,Week 13,Groceries,3322.82,Groceries expense,need
2025-03-24 19:08:29,2025-03-24,19:08:29,March 2025,Week 13,Dining Out,1178.74,Dining Out expense,want
2025-03-25 00:06:12,2025-03-25,00:06:12,March 2025,Week 13,Subscriptions,591.8,Subscriptions expense,want
2025-03-25 11:37:46,2025-03-25,11:37:46,March 2025,Week 13,Entertainment,3095.22,Entertainment expense,want
2025-03-25 23:44:05,2025-03-25,23:44:05,March 2025,Week 13,Groceries,2257.21,Groceries expense,need
2025-03-26 05:11:46,2025-03-26,05:11:46,March 2025,Week 13,Subscriptions,443.28,Subscriptions expense,want
2025-03-26 18:48:12,2025-03-26,18:48:12,March 2025,Week 13,Subscriptions,1404.08,Subscriptions expense,want
2025-03-27 07:50:08,2025-03-27,07:50:08,March 2025,Week 13,Entertainment,3725.21,Entertainment expense,want
2025-03-27 12:05:49,2025-03-27,12:05:49,March 2025,Week 13,Food Delivery,2756.95,Food Delivery expense,want
2025-03-27 15:17:21,2025-03-27,15:17:21,March 2025,Week 13,Utilities,1041.51,Utilities expense,need
2025-03-28 09:22:24,2025-03-28,09:22:24,March 2025,Week 13,Groceries,2889.55,Groceries expense,need
2025-03-29 21:38:46,2025-03-29,21:38:46,March 2025,Week 13,Entertainment,4004.23,Entertainment expense,want
2025-03-30 14:25:22,2025-03-30,14:25:22,March 2025,Week 13,Dining Out,4268.2,Dining Out expense,want
2025-03-31 08:55:30,2025-03-31,08:55:30,March 2025,Week 14,Groceries,3514.62,Groceries expense,need
2025-03-31 17:36:21,2025-03-31,17:36:21,March 2025,Week 14,Rent,1688.5,Rent expense,need
2025-03-31 19:12:48,2025-03-31,19:12:48,March 2025,Week 14,Subscriptions,3862.58,Subscriptions expense,want
2025-03-31 19:53:53,2025-03-31,19:53:53,March 2025,Week 14,Subscriptions,4437.84,Subscriptions expense,want
2025-04-01 23:16:56,2025-04-01,23:16:56,April 2025,Week 14,Shopping,1789.9,Shopping expense,want
2025-04-02 11:22:14,2025-04-02,11:22:14,April 2025,Week 14,Utilities,3355.75,Utilities expense,need
2025-04-03 05:37:03,2025-04-03,05:37:03,April 2025,Week 14,Transport,1570.84,Transport expense,need
2025-04-03 22:43:03,2025-04-03,22:43:03,April 2025,Week 14,Utilities,4623.48,Utilities expense,need
2025-04-04 14:52:43,2025-04-04,14:52:43,April 2025,Week 14,Shopping,3649.45,Shopping expense,want
2025-04-04 19:14:55,2025-04-04,19:14:55,April 2025,Week 14,Rent,1772.82,Rent expense,need
2025-04-04 21:56:50,2025-04-04,21:56:50,April 2025,Week 14,Shopping,4468.95,Shopping expense,want
